rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P39399	4287.13	7606.22	8795.83	6233.09	7995.94	10401.8	7665.75	4125.49	8442.33	7916.09	9265.08	7593.63	5403.29	4857.4	4339.45	3180.54	4595.93	2044.41	6507.07	4155.4	3656.26	NA	5923.76
P69874	80161.8	77939.3	71545.8	71542.8	69755.7	73404.4	65295.6	77340.4	75679.5	61861.5	72758.8	79540.6	64661.8	123802	113705	115851	118079	87564.4	93686.5	119101	109899	95762.9	97274.6
P0AFM4	154801	169893	171900	157694	214129	176568	168223	159155	209072	172159	199717	136169	108277	138859	166740	148541	157403	117644	125826	98761.5	140408	121741	123509
P39264	12568.1	18253.6	15289.6	12770.1	5632.08	6243.88	5477.77	10000.7	11300.7	NA	9778.88	7844.16	4955.46	7839.46	9235.88	8329.5	11696.3	NA	4912.96	4546.81	6623.5	5863.44	5675.85
P0A809	28626.7	32227.2	28311	44398.3	32277.1	42411.7	38355.8	32689.6	46529.6	36369.6	35373.4	40250.6	27268.3	30360.8	24513.7	36068.2	39911.9	17772.2	15071.3	31436.6	18984.3	21428.6	27010.7
P13857	45656.8	50393.1	45078.1	43818.3	46342.2	40732.7	39209.8	40119.5	40732.9	38904.1	43625.5	49809.8	21241.5	32020	25257.2	28115.2	26619.4	18712.3	13767.4	24651.2	28220.9	23050	22595.6
P76231	7191.76	11920.5	7418.84	9015.6	9285.04	9313.06	10208.1	8689.05	14037.5	9279.31	11860.1	14936.3	8857.07	9198.83	8810.91	11396.8	12478.5	11551.6	7239.95	6511.14	8974.78	13154.4	11765.1
P27305	7550.1	11242.1	7331.86	9867.38	7726.56	6953.2	11376.6	8130.82	8155.45	11190	9527.25	8004.62	10347.7	10791.4	8145.57	9403.08	10732.5	10417.9	10628.4	9690.99	9349.86	11375.9	9902.08
P29217	141510	137071	124691	123334	140073	143579	96532.2	121302	143099	101603	129732	140876	75672.5	136923	139820	128239	132550	81589.3	73001.3	123821	128500	98005.8	111829
P39332	9087.47	11770.2	15290.3	8159.02	15387.9	10420.2	15682.3	15904.1	16331.7	3788.82	12427.1	13352.9	9358.93	11284.5	12082.1	13597.5	14669.5	9844.73	NA	9402.78	10652.7	12502.3	10995.4
P22186	45796.5	57905.9	58550.6	58991.4	55520.5	57304.7	53885.7	66907.7	62328.3	51693.5	65690.9	60279.3	27553.8	45234.7	43639.8	39310.1	43730.8	32720.6	37935.8	39430.2	45523.2	37564	43735.1
P30147	12887.6	18107.8	12301.7	16124.5	9987.81	9902.33	16562.6	14654.6	11258.5	8081.19	10370	12242.4	8001.22	6680.11	9044.08	13279.9	12010.4	11545.4	8473.44	11253.4	9230.54	10010.1	9242.55
P0A9X1	87516	113219	69586.3	103745	72955.7	88898.7	103913	74153.3	83236.9	126930	99958.7	75793.2	190370	182001	167711	175652	168170	186039	188713	173040	182397	188877	121510
P14375	6310.15	11516.6	7240.03	10089.7	7122.28	9725.14	13004.2	7730.99	9217.56	12413.8	8411.33	7015.82	13068.4	10074	7967	9339.94	6098.25	11911.6	13568.2	9485.98	10056	10622.7	9772.52
P0A828	11519.9	10776.3	9094.49	14100.1	12524.3	10521.8	18534.2	13499.1	11449.1	18152.5	12525.8	12748.6	13262	7638	14618.5	10443.1	12947.2	10669.8	NA	11363.1	9723.83	8117.84	9768.63
P76318	10898.1	11860.2	14378.2	14078.3	13845.6	15587.2	13402.7	13787.4	17993.1	12784.1	28197.9	11476.8	6388.38	763.118	301229	NA	34218.1	7116.08	8854.97	9002.54	10403.7	10324.3	6384.76
P64426	46403.5	47088.3	46206.1	48077.4	53062	42413.5	47692.8	41771.2	45053.2	37207.6	53436.8	48249.2	40029.7	38636.1	37764.2	42958.3	33811.3	36432.7	37450.3	46028.8	41334.5	36773.5	36418.2
P32162	43047	91577.4	69796.2	92254.7	73385.3	72143.2	101828	62198.4	53333.7	90627.9	80285.6	85142.3	116634	89347.4	78459.4	103913	98291.9	87418.9	75778.7	98004.7	120003	107845	80853.2
P0A6W5	718042	560033	600605	516720	650272	665609	445936	739532	538173	436059	674786	726142	345262	672026	654606	518472	672236	308010	314868	528894	490947	437155	465936
P69423	2173.08	NA	6787.19	2545.27	9075.6	NA	6420.03	NA	NA	3588.61	5867.14	NA	3866.87	12013.2	5494.24	6159.31	NA	6263.52	NA	6701.28	NA	2631.49	15540.2
Q46868	244811	136343	208580	109671	300079	223026	149836	134688	175712	91909.7	207932	249145	90668.5	186633	219178	218499	156375	123328	126615	204653	265688	113959	186430
P0A7T3	1840360	2721750	1753550	2656200	2666300	2322890	2533570	2087660	2646440	2617370	2659260	2612580	2467160	3436890	3258020	3202300	3681220	3174210	2626150	3234110	3291650	2856820	3183620
P0AEM6	51907.6	95802.7	83770.2	88476.1	91010.5	78051.5	58943.6	70955.7	77311.2	48293.4	89609.2	56162.7	6031.25	15345.5	11176.4	12608.6	12867	7643.61	7511.27	8325.8	14121.5	13777.9	19342.2
P23883	5204.89	6183.16	4254.45	6049.83	6463.1	4725.83	6189.08	4723.39	6371.19	6108.34	5310.88	5342.32	6899.37	6933.33	5946.92	6926.3	5771.26	5748.76	7439.25	7674.43	8091.84	7357.86	6060.28
P0C093	48477.9	54090.3	46053.4	45357.4	55002.4	49033.1	38017.7	49862.1	48706.2	39923.2	45012.5	53097.1	31173.9	49656.3	40410	44503.6	43760.9	32653.9	33244.4	43526	44250.2	35888.7	46125.5
P76113	278901	410400	325641	412679	371922	396875	337084	407745	458605	340353	361153	341520	263751	349411	303399	353748	362635	316651	323571	296804	311388	345748	354606
P0A8H6	239112	362310	288433	319122	278097	241011	350216	318107	343185	293528	331332	341995	285361	286903	299934	315807	326073	252976	264763	238830	271953	290621	244730
P30744	7020.51	6745.12	6102.75	7355.26	9043.96	8047.12	11757.6	4806.19	6934.51	11237.6	9171.13	18993.9	9791.38	8654.14	7562.44	6848.73	8253.48	7618.1	9625.98	12426.9	8847.51	7757.2	10144.6
P0AF36	775614	891956	706460	795275	895775	834482	699477	766612	899666	881640	958442	932725	681159	837911	904887	834451	971891	723640	710709	832264	932299	745447	756022
P77788	5080.41	7911.46	4500.5	4620.29	6175.36	5733.31	3204.27	4918.15	3927.8	9450.95	4163.94	6530.54	6935.6	8062.52	7586.96	9889.09	8665.23	8279.81	14134.8	8731.85	8779.64	8296.72	8069.15
P77544	19354.4	14894.2	15759.2	20213.7	17611.8	17296	8490.61	20730.2	20729.8	11474.3	19002	19233.3	17301.4	22967	23423.6	18268.4	19662.7	10057.1	19189	19487.6	14177.2	15275	10156.5
P25798	15054	22449.9	18893.8	23628.7	23571.2	23039	14498.9	20419.2	26400.8	14191.5	22939.4	12646.3	1528.68	3835.37	2787.17	3612.82	3161.71	3821.08	3035.45	929.766	3445.96	6592.57	5577.99
P23917	135411	81553.6	113126	68834.7	114385	121587	50873.2	126449	111618	40906.2	103856	106503	33044.1	78490	98867.5	78957	82883.6	35867.9	49937.5	75101.6	60102.7	44183.6	59282.7
P0A840	147723	209945	160631	208051	209572	178098	241108	141592	192751	195673	167931	227251	186004	165671	116784	164056	153483	190471	185616	165978	163065	173745	165875
P0AAL9	3871.98	4297.38	3800.17	4489.73	2959.95	4383.32	5397.06	2331.46	2795.19	4999.62	5352.23	4897.49	8761.56	5038.29	6214.78	6471.5	6580.23	5040.02	8661.33	7499.77	7326.05	6698.41	7463.95
P0C0S1	124017	151501	163014	111262	152830	159484	39968.6	133474	202961	41042.6	144882	140314	28053.8	155225	129141	122548	210386	45079.3	15161.2	126870	113488	62680.3	65813.9
P0A817	1552180	1281730	1360390	1283080	1275260	1434080	1336510	1285700	1314260	1243850	1300800	1474210	1251200	1469760	1551300	1547120	1531800	1216640	967865	1505490	1408080	1400010	1341290
P69741	12125.4	14441	15203.4	16613.9	15456.1	17108	20847.8	13149.7	13762.8	19305.9	16763.3	14551.8	18565.1	12261	12934.7	7898.43	11174.2	10393.2	13787.5	12849.8	13728.3	9254.9	12881.3
P0A8D0	91765.5	198592	106018	205457	150759	183408	176207	150113	253788	191778	151255	167595	113986	109714	92618.2	104917	127351	125070	118911	103942	121843	118523	129648
P0A8W8	567243	857183	601187	722374	647918	653527	528193	660477	807715	588510	657381	633677	747087	1087810	955370	895074	1041120	714939	599796	899442	959951	894819	837405
P0AAQ6	22911	35207.2	26528.6	31860.3	38029.4	26920.5	26195.8	34985.8	43289.9	17482.2	27530.7	33618.6	10949.4	13232	10990.8	13426.6	18171.5	11061.5	11535.3	9269.11	9247.89	12946.3	14032.9
P23894	185241	297760	224743	326574	290302	299932	310464	260133	292263	330996	317240	336638	242833	299059	272248	266966	289148	236020	253764	297310	286992	282319	270688
P0AFH6	6635.69	17067.5	12183.3	21534.8	16144.3	15665.3	9167.05	9762.46	19554	15222	13704.2	11724.2	9683.6	22087.1	15666.9	11143.7	24078.5	10243.6	9229.53	20302.8	14413.6	5026.53	19462.7
P06968	524633	425495	553280	236049	659018	677402	329524	490103	464300	116988	663394	658641	227192	572645	714986	512515	369344	187525	125904	481994	489398	299138	379093
P0AAQ2	25858.5	17082.9	20458.2	23514	26567.4	29689.6	12070.2	26859.7	26214.1	13050.5	20234.7	20606.5	NA	7795.48	NA	4744.33	NA	NA	NA	8168.42	4949.1	NA	9203.43
P75824	7365.26	6964.59	7233.43	7502.38	6581.68	8979.5	8665.2	6396.81	5836.71	9405.5	8069.52	8244.65	9639.73	7910.33	8632.41	5653.12	6473.18	4543.23	6808.21	9796.49	6830.52	5200.19	6509.91
P05706	12102.1	21600.3	13672.8	20227.4	17887.4	16236.9	19727.5	13389.6	20000.2	14680.2	20868.9	12524.4	48427.9	47276.8	31461.7	33075.1	42976.9	30316	45740.9	51755.3	52004.2	41126.6	39876.3
P52644	57848.7	54067.5	56531.3	57802	53065.7	70310	51214.4	62025.4	55982.2	57948.4	66836.5	51970.4	28705.2	28512.4	34923.7	36104.1	27673.4	14087.8	15977.7	29164.9	37824.5	30774.6	31207.6
P56262	271511	288241	255115	300087	304190	261456	285197	263264	310312	299443	285637	196559	159500	200142	152541	166568	165452	142105	171285	135579	140003	221995	139063
P39411	189932	101297	142962	66618.5	117416	117410	55966	123831	81862.9	58197	104018	131334	64032.9	130980	149083	165701	155300	57280.8	51860.3	154040	133458	80301.7	72862.5
P0AAF3	2161.79	1496.62	1304.36	1398.57	1798.19	2510.04	2378.46	1317.51	1112.76	2310.35	973.81	1923.04	NA	404.899	NA	NA	NA	1033.41	169.83	27.8721	NA	NA	NA
P07862	111811	127139	111686	114359	126303	118568	114719	103494	115741	94492	104144	135628	75515.4	155472	136068	146691	139492	83671.6	95792.2	156794	146895	125223	120624
P0AFB5	36085.8	43384.8	38874.1	38643.3	47749.2	45486.2	41856.2	43385.6	40512.7	40739	44315	44676.7	44059.8	55502.7	57335.8	49316.7	52584.7	36967.1	36835.1	57576.6	52219.7	47197.3	52081.4
P0AD37	48597.1	46624.4	47957.6	54251.4	52616	52681.7	50204.7	43974	38949.5	50501.5	56438.8	58160.3	15023.3	21854.7	19989.7	22178.3	19412.3	15949.1	15327	18373.6	21141.9	14716.3	18843.5
P0AB85	6856.78	10446	8746.89	8975.57	9179.05	11510.5	12322.8	9390.53	11318.4	10681.9	11635.9	9217.62	10600.8	8534.91	10034.4	9085.92	7925.3	9676.48	8995.3	8584.53	10424.9	9104.22	10071.4
P39383	12074.3	12680.3	11967.9	16073.3	8125.48	11981.9	10275.8	11726.5	9482.09	11085.3	8125.03	14335.8	10975.7	11384.1	10094	6705.34	9202.26	7291.79	12836.7	12998.9	11816.3	8765.48	14128.8
P0AFU4	48042.1	51417.8	49980.5	47467.5	48444.9	52894.9	49400.1	49637.2	45738.2	44890.8	49296.5	52300.6	53458.2	58036.3	53780	59755.9	58670.5	48608.4	48178.2	56371.7	55583.5	56327.6	50065.3
P19318	10355.7	9971.84	10712.9	12516.5	13406.5	11718.2	13146.8	11433.8	11072.9	10977.9	13227.9	15077.9	10708.2	8867.39	13331.1	7235.15	10276.5	6736.35	3771.56	12399.9	8257.3	5714.98	7986.07
P0ACZ4	268881	337355	265962	262696	326318	243612	245389	237657	244576	230113	280072	270325	287815	391984	364369	433010	433402	321422	230377	376380	411943	324360	346747
P0ACN2	8117.04	7091.14	7714.22	7545.13	9177.81	9256.56	7902.77	10989.8	8593.2	5722.88	7683.23	8459.68	6018.32	7148.99	7079.72	9068.08	6661.12	5317.42	4521.39	5491.94	6096.39	4958.92	8434.56
P46859	14947.7	23303.2	18186.3	25600.9	20214.5	20385.8	21751.3	18570.8	25046.3	27422.3	20979.3	17004.7	18732.9	16813.1	18970.4	16497.8	16618.2	22296.6	23753	19714.5	16696.1	20905.7	18686.8
P04993	28837	21152.9	26170.5	18076.5	24189.1	25673.1	24420.6	26310.6	25149	25582.2	26050.7	25894.7	22806.1	26041.6	24708.5	26111.5	22456.1	19495.1	22458.2	22348.3	24404.7	21592.5	19935
P69490	35167.6	26672.3	36099.1	26753.3	35515	33305	18182	30226.6	26661.1	27386.3	30488.3	43365	29003.3	32862.6	35529.7	33418	38286.1	27293.7	22658.1	33875.4	26352.8	26421	26000.3
P39376	1966.1	3565.7	2269.02	3203.59	2060.37	1689.54	4688.48	2921.91	1914.88	4288.27	1451.27	4352.5	6645.96	2574.04	1626.74	3453.68	2533.65	3812.56	3629.46	3323.3	2633.86	1978.25	4532.29
P76008	65987.9	74054.8	66203.6	73002.7	62151.6	71374.9	77627	67007.8	63561.5	77616.7	70154.5	73095.3	75599.8	82821.4	71410.1	77736.7	77727.9	66304.1	73169.1	73602.3	75406.2	84269	71541.8
P76208	10366.6	7071.03	7665.26	3614.98	12825.7	11706.9	NA	5462.81	7116.93	2720.63	7905.6	10870	NA	10759.5	11135.1	5430.97	7171.63	NA	NA	7812.92	4993.19	723.537	12328.5
P0AFR4	132792	171209	146173	131727	155941	161031	144431	152331	145836	133333	148341	163354	141847	158434	140287	161973	156756	123395	110280	151861	151698	163258	150220
P39353	49284.7	78488.4	69633.2	68497.5	72287.5	64485.4	69378.7	72969.9	95073.8	71440.8	66791.3	54028.9	53355.2	50065.8	41646.2	46765.1	42809.7	44751.9	46796.4	41898	46765.7	46330.1	54911
P0A9L3	1608360	1441280	1667280	1246850	1983210	1751460	1048100	1650390	1792230	1213200	2008550	1780960	654605	1990160	2214250	1981230	2226210	896084	719808	1830350	1688110	1142350	1229840
P16691	16457.8	16828.5	17049.7	11739.7	13871.9	13747.4	9365.48	18580.8	16945.2	7817.06	14144.6	13999.8	6551.78	15352.8	15329	19778.6	17595	6172.54	3435.43	11197.4	13292.5	9939.65	11372.6
P77569	54347.6	59283	57542.6	48130.1	52796.3	58329.8	49509.5	53834.3	55053.8	51548.9	47077.7	61995.6	14448.7	19730.3	15790.6	20680.1	18516.2	16273.8	11855.6	15819.4	15965.8	14224	12292.9
P0A7Y4	28563.8	68069.3	39044.8	68523.9	37066.9	40414.4	54670.6	37814.5	69089.6	51368.3	29130.9	43863.2	50325.5	62646.1	36643.9	50888.4	57316.7	52777.8	51325	42454.1	49016.9	49829.4	48792.3
P0AB61	113827	145977	107609	178818	139517	98742.2	124969	106866	142145	139943	124092	154169	113460	93200.3	98409.4	82633.5	100680	103020	88366.7	101377	105172	115284	93435.6
P17444	8218.24	8941.12	8421.27	11246.1	9983.55	7873.52	11076.5	8844.73	9067.93	13010.2	8219.97	8618.61	10180.9	9244.87	10701.8	11689.9	10057.5	11671.2	6011.73	8288.27	9443.03	11351.2	10718.2
P0AC19	69124	103080	80937.8	71603.3	72931	72510.7	56354.4	81871.7	96924.6	74180.5	71823.1	56586.6	48373.4	81902.8	76683.9	90206.4	70792.8	49850.4	57403.1	79886.2	69416.9	79876.6	62672
P76114	13631.5	16796.5	14781.2	11170	15537.6	12998.9	13442.6	19481.3	18881.6	15288.4	12445.4	11825.2	7134.74	9742.66	8159.04	11800	10139.9	10153.5	9889.95	7943.29	10329.4	9336.1	8672.68
P77718	44441.4	51069.7	47251.8	52110.1	42332.7	49727.5	57532.6	42363.2	40685.4	57745.3	47500.5	48323.9	93947.3	75086.9	71835.7	80116.4	76358.2	74353.4	74340.4	75274.4	73151.1	82596	77958.2
P55734	8242.57	9678.5	8259.4	8669.76	7231.38	5815.71	9961.82	7056	7877	11622.2	6417.46	8108.48	11368.8	9079.29	8307.22	8123.46	6815.72	10592.7	10358.9	6663.69	9442.08	9382.46	7447.37
P21645	101029	103391	124378	77129.6	107095	122182	77449	111222	92050.6	84566.1	99219.9	105116	110878	121352	128739	148106	132023	98360.4	58607.5	116362	116468	115324	105419
P67430	5958.26	9391.35	5290.03	7531.71	8552.66	7520.76	9104.92	6839.91	8623.46	8624.37	8066.12	8314.12	8768.37	10487.1	7405.05	9812.81	11137	10342.6	9834.84	8292.65	8866.65	10208.9	10268.4
P0A6I9	13803.8	14478.5	10814.7	13080.2	15755.4	16781.1	13542.9	13949.9	17876.4	12361.2	16861	18079.5	9698.99	12337.6	12747	12314.8	14212.5	9826.51	12942.5	11242	11902.2	10824.2	10805.1
P0A8B2	39263.4	49755.6	40685.2	56212.2	41216.8	49040.4	48155.3	44196.2	52997	57009.8	50104.5	44953.5	52316.8	52722.8	45454.7	51325.2	53195.2	52283.3	50982.3	44647	55131.1	57111.2	49331.3
P42588	19797.2	26577.6	23059	21953.5	22429.1	25208.2	25084.3	27031.2	28828.3	23144.3	22302.8	21688.3	14268.8	16960.2	14498.6	18039.9	17092	14369.6	19204.4	16254.1	14471.9	20568.9	16783
P0A8C1	51320.4	6577.62	29223.4	NA	41938.4	5202.85	6698.11	15539.8	16989.6	3249.09	8065.79	23536.2	NA	17400.6	12934.9	17414.6	8348.98	3792.31	3206.33	24653.2	8724.76	3028.12	8238.07
P75793	6114.9	6893.33	6464.97	8415.42	9580.96	7878.52	13913.3	4725.84	6826.31	13128.9	5706.18	6950.84	10901.9	13890.3	7865.55	6242.29	7635.13	5830.33	10836.2	13946.8	9807.11	9028.99	9928.28
P16095	60846.9	63818.6	59674.4	70234.9	51068.2	59059.2	54316.6	66283.6	56251.6	71725.9	53793.2	73328.7	44219.4	56754	52635.2	45745.1	50655.3	54791.1	43765.3	45719.9	48366.2	46607.3	49751.7
P16432	1747.6	851.504	1020.85	1315.43	331.779	889.579	2014.14	1679.34	NA	NA	NA	NA	4205.77	4549.46	5120.18	2062.38	2678.6	NA	1947.41	3712.22	4097.4	1325.17	4104.21
P0AGJ2	60615.6	72249	73762.7	71292.1	69828.4	82029.7	64208.7	80744.1	80546.9	61105.7	79777.4	80707.2	68221.7	92630.4	89793.7	101783	100211	56823.4	55494.6	82884.7	93008.8	78213.3	89188.1
P0A7N1	564049	654680	306627	458552	336176	278904	675390	293300	307501	645893	558220	418076	2677270	2646030	2618510	3126950	2843990	2960780	3032840	2840550	2992790	3060670	930850
P0C0L9	70873.9	74627	53053.9	117772	112933	84887.5	41558.4	79697.2	87630	52389.5	97733.3	101196	35376.3	118717	107408	92420.7	77525.1	15283	71893.1	55510.9	81381	56227.7	51184.1
P25552	22553.4	21751.6	24113.6	19028.4	18045.1	19542.2	20734.8	21326	17618.4	17506.7	17025.4	19209.2	21580.5	24152.8	18449	24026.2	22405.2	16749.2	19396.7	23231.4	20638.5	21203	20904.4
P23839	173777	193921	206553	187550	201563	223539	162110	213900	204822	156395	216775	195597	179275	212675	204319	205740	230459	124244	90148.8	208061	192082	192478	163812
P26602	43245.5	12186.7	24064.1	6917.45	26070.5	23294.2	7727.24	17311.2	21577.6	6074.93	27369.5	27595.8	3826.51	14217.6	26316	10720.3	16411.8	8231.85	6671.75	15182.3	9206.69	8237.47	6933.36
P23857	851883	1587130	896696	1698920	1295220	1413550	1505810	975465	1237880	1486660	1328480	1342230	377443	455936	349069	325727	376530	343763	306102	380237	484621	308446	384249
P0AA89	182874	273981	252060	263983	215308	227604	256373	282677	302168	282118	251118	153942	179131	191808	149698	236222	194765	187208	256794	151171	187055	256589	197284
P0ACE7	499963	717726	627545	650707	498615	594119	508966	639393	519236	685995	538368	576139	895101	750046	740536	722277	718599	609200	652385	607696	689255	875497	663211
P0A8M6	464537	530277	481980	581240	448575	547959	569474	447448	429522	554935	509157	583948	886962	711021	735840	654341	785372	637961	654202	632647	711096	717823	723433
P63264	16984	6062.64	14121.7	NA	12238.4	6802.23	NA	8855.22	8048.04	NA	9395.3	7558.94	NA	5743.86	7866.49	6787.86	9357.03	NA	279.679	6408.36	3824.1	2060.11	552.4
P0ACU5	26321.7	32518.8	27639.6	26911.9	26977.5	29630.3	26540.9	26510.2	21193.7	18334.7	24379.8	21496.8	24910.9	33297.6	26718.8	32144.4	31748.2	33874.5	23108.5	28557.7	21296.4	19503.6	31191.6
P77567	1059.31	2637.18	2861.4	5471.13	1845.33	2505.74	2723.96	2423.57	2895.99	4888.83	1937.94	1518.35	7223.66	3436.65	4616.72	3441.28	3721.45	7558.13	5062.9	3525.97	3884.22	5876.55	3341.1
P09126	28460.3	31149.7	34674.9	28473.9	33282.5	36380.1	34117.5	38551.3	36193.9	30025.4	30959.1	28919	25780.8	28221.1	22092.7	26332.9	24982.1	26221.5	20100.9	29135.3	22350.5	26042	18969.4
P0ACR4	105194	112713	114415	119106	122774	103020	106412	109372	113352	96643.7	118153	108078	125113	147953	129121	125936	137828	119797	107635	129789	102539	111444	108598
P14175	410292	440115	426918	422572	571302	500073	276715	575983	535474	255282	456763	368920	302523	700421	628990	750272	685083	345230	282649	646478	647550	539358	639602
P19323	26550.6	31323	29518.4	34906.3	30568.3	34851.7	30893.4	32068.8	27244	35035.6	32998	25691.8	40910.3	28858.2	31753.3	31077.6	32483.4	32186.2	45250.3	38901.3	30591.2	35785.8	36822.1
P22634	38421.1	60037.5	47529.7	65696.1	44563.5	61286.1	69663.7	46063.1	51207.5	68388.1	52320.2	53034.9	67750	53468.6	45655.3	50569	47503.1	53147.9	58008.2	52067.9	49060.6	60883.3	53454.5
P76217	17893.1	14792.7	16236.5	13461.4	17137.1	13654.7	18941.3	16488.1	14785.3	15084	16174.8	20307	6039.74	11280.2	7382.81	9200.12	10226.4	11197.7	7887.09	8696.85	8159.03	10722.7	9782.8
P10378	199257	213103	246276	166994	237122	165876	175018	219473	286673	143340	212645	169061	167075	266287	252685	300954	214950	223908	184130	262871	332907	240762	266042
P0A7Z0	612315	652228	554640	725120	695284	669494	749810	676580	754904	740751	728127	706495	590802	591900	571653	560271	583122	578556	541566	604605	528752	563629	601618
P0A7N9	1450270	2809400	1225890	2183040	2527220	2072820	1231000	2018330	3372400	1529380	2610930	2229300	995172	2893390	3100120	2200580	3400340	1717360	1510640	2915040	3078070	1900080	2719930
P0AC92;P77695	397116	667595	342187	424889	481003	498479	332116	461913	632394	355758	607702	418939	155248	435528	550831	475251	525726	391948	616152	335624	417085	324549	348532
P0ACG8	19117.3	30553	25149.5	27455.4	23360.1	27357.4	16765.7	18214.2	26668	23843.2	25852.8	21069.3	20091.8	22378.3	24733.9	27942.9	22358.4	18311.2	26081.7	20200.4	23792.2	19235.7	25766.1
P0A912	1580760	860143	1890360	1341140	2115310	2314260	2508890	860419	745695	1855590	2085390	2360740	1557990	1854640	1702550	2131210	1429010	2061910	1698430	2038120	2031960	1900350	2223960
P0A8N7	17922.8	28103.8	21522.4	26527.7	22137	24756.8	25805.1	22031.4	26403.6	25957.6	25552.7	25250.5	32539.5	37544.2	32168.8	38243.9	34537.3	34128.1	29089.2	37947	38865.6	32593	34497.7
P0A7M6	1410460	1788090	1283580	1927760	1509050	1774660	1683180	1770180	1839700	1819260	1955720	1567760	1914600	1951110	2374830	2035920	2547660	1942160	1581410	1948560	2204170	1988810	1823450
Q2M7X4	20959.1	21489.4	16036.9	20071.9	22501.2	22487.1	12080.3	17809.8	23315.5	10505.9	25682.9	27275	8003.38	19549.6	20483.1	19018.9	23818.3	10315.8	15451.4	18955.3	19893.2	15983.3	17438.2
P64519	124549	146365	105214	78550.9	101754	94199.2	101114	127654	137161	92340.6	144015	89516.2	67871.7	109474	113659	102930	128581	94565	123257	76217.3	70234.9	114526	70431.1
P0AAF6	163909	196729	194484	215428	172289	200313	208370	189037	168245	204836	185186	184317	174841	190457	207977	196277	192651	172122	175876	186334	196202	194566	193458
P45531	31543.5	27527.4	31478.4	19439	26742.1	24232.1	13119.9	29018.4	22527.8	9582.24	29252.1	26504.9	21419.3	27588.9	31615.4	27458	28744.6	17536	19534.9	22707.1	23220	20171.1	17284.6
P39379	3641.65	1078.23	4237.86	NA	2817.5	3864.12	NA	3601.95	973.788	NA	2674.47	4661.76	NA	NA	2638.2	NA	1472.86	NA	NA	2845.88	1623.28	NA	NA
P31551	20209	17294.7	19558.7	17131	17380	20910.2	15121.3	16802.4	15247.6	14023.2	18974.2	21050.8	8757.03	8885.4	8804.45	10552.3	9829.95	5157.06	10548.5	11167.4	9428.89	6410.17	7440.95
P0A8S1	231865	247963	223897	263189	204928	254352	279722	253099	230720	277765	234592	237172	258825	230364	230481	243771	225699	242533	230115	217954	236490	257025	244022
P45753	5201.22	7136.85	5885.69	5755.77	6667.6	7662.08	9700.93	5070.61	6492.1	8434.26	6395.54	9172.92	NA	5676.26	3171.8	1898.77	1218.74	NA	2604.66	3193.87	4971.14	1804.17	2303.21
P0AAN9	808112	736288	669103	561290	788768	687793	929287	606600	634330	513660	625391	807419	308379	426062	285032	342179	264183	349624	355518	409474	332804	201751	308327
P37188	1840380	2392420	1750670	1963800	2002790	1681450	2027150	1539430	1841370	1838190	1706620	2038360	568616	516993	438566	460673	514086	400486	461167	432337	555873	417379	516764
P64559	88307	90508.1	80728.4	101130	92259	92755.5	103867	97033.3	71284.5	84454.1	107585	106554	82863.4	70679.5	88912.8	71108.5	73349.8	77583.7	78969.5	65167.8	66274.4	74742.6	79009.2
P06966	69002.9	82832.9	81860.8	88845.4	87433.9	62649.3	55298.2	56443.4	67642.4	56839.1	75133.4	97564.1	46125.2	66303.5	50722.9	78805.3	69387.9	45441.4	50795.3	61752.6	86867.9	55266.7	58844
P0A776	8231.99	13374.3	11460.5	11375.3	9372.22	11560.1	9943.83	8188.98	11140.2	9534.36	10762.4	7199.55	17013.8	11678.7	12625.6	11365.5	10864.3	11117.7	9541.31	7001.67	11119.6	10742.3	13372.7
P0ACM9	8307.98	7149.17	4526.66	7142.81	7096.91	6666.96	6348.56	3487.89	5145.28	6672.79	4507.96	6255.73	6538.19	6098.01	5026.33	4757.35	4733.65	5844.28	4596.44	6007.66	4602.34	5239.42	6916.91
