Gene	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
PLCXD3	1.1774794543645	1.02733642206468	1.32762248666432	1.00570241098356	15.3941006473069	5.02853619656035e-47	3.15268212584609e-46	95.514360511644	3.15268212584609e-46	5.02853619656035e-47
TTC39A	-0.802317064047972	-0.904731255435708	-0.699902872660236	0.689726798786391	-15.3773788862533	5.10363593131579e-47	3.19767926420667e-46	95.4965708068637	3.19767926420667e-46	5.10363593131579e-47
TBC1D2B	-0.528671831460426	-0.595969839235988	-0.461373823684863	0.671657658237817	-15.420959312208	5.4649580551765e-47	3.42183325423535e-46	95.4499110830681	3.42183325423535e-46	5.4649580551765e-47
ASB9	0.996948364731647	0.869679337273991	1.1242173921893	1.2914935381569	15.37621988226	5.50017564234393e-47	3.44164084981847e-46	95.439727965848	3.44164084981847e-46	5.50017564234393e-47
TRAPPC3	0.683258312786597	0.595527349200796	0.770989276372398	2.22951756006524	15.2853327933173	5.58248145142064e-47	3.49086812115204e-46	95.3836806904932	3.49086812115204e-46	5.58248145142064e-47
SPIRE1	-0.718569646453192	-0.805614583051813	-0.631524709854571	0.29521829063866	-16.2239009784462	7.6181326517559e-47	4.7452765317844e-46	95.3819731883294	4.7452765317844e-46	7.6181326517559e-47
NOS1AP	0.658560834433912	0.579358326014958	0.737763342852866	0.231707065649999	16.344185204169	8.60529203315175e-47	5.35322733020871e-46	95.3111597968424	5.35322733020871e-46	8.60529203315175e-47
KDM2A	-0.802196354393174	-0.903136334570338	-0.701256374216011	0.628796943137364	-15.6052089730912	6.60694088572631e-47	4.12611620334208e-46	95.3011414222809	4.12611620334208e-46	6.60694088572631e-47
FCGR3A	-1.01449983444038	-1.14468861043731	-0.88431105844344	1.72613098146495	-15.2943941116593	6.16420282622488e-47	3.85212544865907e-46	95.2896102050091	3.85212544865907e-46	6.16420282622488e-47
MOCS1	0.676474789336762	0.590838590593883	0.762110988079641	0.53289075443296	15.509270145352	7.17450035236262e-47	4.47474518730149e-46	95.2055333082578	4.47474518730149e-46	7.17450035236262e-47
IRF2BPL	0.418133952330367	0.364445947722995	0.471821956937739	0.576861474725252	15.286009048409	7.09990121522265e-47	4.43109494296384e-46	95.1497111774823	4.43109494296384e-46	7.09990121522265e-47
G6PD	-0.610007622295007	-0.688473599770127	-0.531541644819887	2.745801950673	-15.2579224561811	7.58977471554198e-47	4.73068047649453e-46	95.0771302350008	4.73068047649453e-46	7.58977471554198e-47
SULT1C2	0.977763370821308	0.851908823647213	1.1036179179954	2.02426938262937	15.2477717818731	8.58452068764271e-47	5.34376676635179e-46	94.9544432294371	5.34376676635179e-46	8.58452068764271e-47
CPT1A	0.693901077708913	0.604566571930237	0.783235583487589	2.16022692074574	15.2447341012123	8.9067360463764e-47	5.53716503077316e-46	94.917737309125	5.53716503077316e-46	8.9067360463764e-47
CLIC5	0.958609613228274	0.83519319767708	1.08202602877947	2.94464802801229	15.2444016235953	8.94272685164362e-47	5.55594381694935e-46	94.9137200636398	5.55594381694935e-46	8.94272685164362e-47
SLCO4C1	0.678060258958616	0.590897293671317	0.765223224245916	1.02585554506256	15.2684040964566	9.01975873447673e-47	5.60017987360368e-46	94.9119031891744	5.60017987360368e-46	9.01975873447673e-47
NAV3	0.892225303489467	0.783438577186065	1.00101202979287	0.0445253599543132	16.1174005100363	1.26155301749428e-46	7.80245765166292e-46	94.8896459843106	7.80245765166292e-46	1.26155301749428e-46
DOCK5	-0.443194250976858	-0.499802287632758	-0.386586214320959	0.494387202432309	-15.3689547887468	1.02812428363636e-46	6.37928536455247e-46	94.8246935055053	6.37928536455247e-46	1.02812428363636e-46
MICAL1	-0.737048225712241	-0.832019698382002	-0.642076753042481	1.73358758825556	-15.2315792437921	1.05801693208455e-46	6.55629202107877e-46	94.7465024639156	6.55629202107877e-46	1.05801693208455e-46
CSNK2A1P	-0.463741903331413	-0.520322974520425	-0.407160832142401	2.07265781130148	-16.1058722839271	1.04847609855465e-46	6.50136405850058e-46	94.7345955168005	6.50136405850058e-46	1.04847609855465e-46
TARSL2	-0.632599911436053	-0.714155738954453	-0.551044083917653	1.05569329817952	-15.2235872967477	1.18045879124856e-46	7.31032023851863e-46	94.6376955888423	7.31032023851863e-46	1.18045879124856e-46
FGA	-1.33458890469041	-1.50672753241999	-1.16245027696084	4.88313924528162	-15.2163575405059	1.25637060165095e-46	7.77541213199573e-46	94.5750547166658	7.77541213199573e-46	1.25637060165095e-46
RRP8	-0.708482317377625	-0.797910846477442	-0.619053788277807	0.571432987746544	-15.5567021565521	1.44409902000427e-46	8.92572142029666e-46	94.5268738419896	8.92572142029666e-46	1.44409902000427e-46
EFHD1	0.706173044813196	0.614990783799508	0.797355305826883	2.69789762122303	15.1999552747956	1.53249983298496e-46	9.46601986869489e-46	94.3771472413024	9.46601986869489e-46	1.53249983298496e-46
RIPK2	-0.730357008061194	-0.819334549789149	-0.641379466333239	0.783303199237391	-16.1322690091793	2.34144947139926e-46	1.43795538189194e-45	94.2791645455048	1.43795538189194e-45	2.34144947139926e-46
44079	-0.864794544818841	-0.97435604500093	-0.755233044636752	1.35643855207483	-15.4987749240153	1.8635661675568e-46	1.14961805005672e-45	94.2588832838998	1.14961805005672e-45	1.8635661675568e-46
ABCB8	0.583343624375231	0.507977283115678	0.658709965634784	1.09899120203498	15.191100075657	1.72745052977945e-46	1.0663343405226e-45	94.2581387505146	1.0663343405226e-45	1.72745052977945e-46
DDX56	-0.438527967583893	-0.492873952411367	-0.384181982756419	0.244283942732371	-15.8526926504077	2.33217322587775e-46	1.43317490944055e-45	94.1427983913168	1.43317490944055e-45	2.33217322587775e-46
PPM1A	0.77552069249841	0.67525908921291	0.87578229578391	1.94788255393408	15.1810668497215	1.99998231563651e-46	1.23298011179003e-45	94.1127681063837	1.23298011179003e-45	1.99998231563651e-46
PLA2G4C	-0.693937860564514	-0.781596128449433	-0.606279592679596	0.57334192438	-15.5457538169079	2.32721038094719e-46	1.43104069839934e-45	94.0889170100754	1.43104069839934e-45	2.32721038094719e-46
FTSJ1	-0.512328205317359	-0.573806358785483	-0.450850051849234	0.170280755957151	-16.384421216933	3.06852236713383e-46	1.87966564644901e-45	94.0811969325215	1.87966564644901e-45	3.06852236713383e-46
KRR1	-0.861047977393113	-0.970096193803698	-0.751999760982528	1.00651323646066	-15.5047887608034	2.27112501729145e-46	1.39744752024884e-45	94.0725561606761	1.39744752024884e-45	2.27112501729145e-46
PMPCB	0.554020391893255	0.482361105350101	0.625679678436409	1.85166535023492	15.1738390053081	2.12861003418688e-46	1.31143677859942e-45	94.0501236915951	1.31143677859942e-45	2.12861003418688e-46
MRPL19	0.830778310245874	0.723326625143671	0.938229995348076	1.6437858687155	15.1745376158503	2.16425751905015e-46	1.33254445323569e-45	94.0341343869422	1.33254445323569e-45	2.16425751905015e-46
MYOC	0.866798568632715	0.759682611346994	0.973914525918437	0.21367300593938	15.8995692434193	3.29579435397642e-46	2.01585518961629e-45	93.8491006433149	2.01585518961629e-45	3.29579435397642e-46
SRI	-0.672968785151543	-0.760115084884151	-0.585822485418934	3.30202742829773	-15.1561013183668	2.60510864750321e-46	1.59885422103951e-45	93.8486266099114	1.59885422103951e-45	2.60510864750321e-46
EFEMP1	-0.967852561839989	-1.09323634074167	-0.842468782938308	2.67678416309901	-15.1499099288803	2.84264001341761e-46	1.74352217936629e-45	93.7619830642269	1.74352217936629e-45	2.84264001341761e-46
GALT	0.625908182799506	0.544837748597931	0.706978617001081	1.55582568524374	15.1528285179179	2.92117469620808e-46	1.79054773178549e-45	93.7362295872245	1.79054773178549e-45	2.92117469620808e-46
SLC4A8	0.284374294382799	0.248385369975108	0.32036321879049	0.249223692007345	15.5169688675808	3.29714576042393e-46	2.01585518961629e-45	93.7128876965251	2.01585518961629e-45	3.29714576042393e-46
PTRF	-0.888778038142761	-1.00213396460697	-0.775422111678556	4.63800526420198	-15.3941580354265	3.24586982772872e-46	1.98703503475681e-45	93.638064308873	1.98703503475681e-45	3.24586982772872e-46
PTPN7	-0.719666669111903	-0.807286919436385	-0.632046418787422	0.319774152254128	-16.1441579251734	4.70647265686065e-46	2.85659300684831e-45	93.6285949642639	2.85659300684831e-45	4.70647265686065e-46
LAMB3	-0.92770225751038	-1.04703296069126	-0.808371554329497	0.792484606229615	-15.2614377727899	4.44450531343702e-46	2.70614480753304e-45	93.6035030728671	2.70614480753304e-45	4.44450531343702e-46
RASAL2	-0.494096735965811	-0.556910302988177	-0.431283168943446	0.437073374732432	-15.4455915437518	3.64903940984622e-46	2.22674863605927e-45	93.5955365165037	2.22674863605927e-45	3.64903940984622e-46
ATP5H	0.841000310942452	0.733690965847926	0.948309656036979	6.11440121758943	15.3874079841172	3.50833281684977e-46	2.14360920520624e-45	93.5605729802518	2.14360920520624e-45	3.50833281684977e-46
NUP88	-0.490255818049955	-0.553550895847375	-0.426960740252536	0.662478447848948	-15.203476602313	3.61249950338455e-46	2.20585236681555e-45	93.5437409855128	2.20585236681555e-45	3.61249950338455e-46
UGT3A1	0.973453663198254	0.847205018261775	1.09970230813473	1.60568886919849	15.1332936081967	3.65168507792408e-46	2.22694826498164e-45	93.5136118619738	2.22694826498164e-45	3.65168507792408e-46
WARS	-0.702142124855877	-0.79326055891115	-0.611023690800604	3.38517385425091	-15.1237786588685	3.84958779977382e-46	2.34614789446875e-45	93.459654244638	2.34614789446875e-45	3.84958779977382e-46
TULP1	1.12704193752933	1.00815543445574	1.24592844060291	-0.193790209414359	18.6933366184148	8.49813667812942e-46	5.12717354230107e-45	93.3893229336732	5.12717354230107e-45	8.49813667812942e-46
GNE	-0.738024206159528	-0.833121667775521	-0.642926744543535	1.09987011274899	-15.23437873663	4.57210890089325e-46	2.7776790634459e-45	93.3338131256886	2.7776790634459e-45	4.57210890089325e-46
ACTR2	-0.465874824606044	-0.526380095651133	-0.405369553560956	4.28476466681428	-15.1118475035957	4.44590994928384e-46	2.70614480753304e-45	93.3161978388032	2.70614480753304e-45	4.44590994928384e-46
UBE2I	-0.842805163408623	-0.952265050374529	-0.733345276442718	2.91285597687937	-15.1117139151346	4.45308317781661e-46	2.70879442197141e-45	93.3145919917935	2.70879442197141e-45	4.45308317781661e-46
ATXN10	-1.30010182379339	-1.4689617493416	-1.13124189824518	2.21049379090777	-15.1109686646267	4.49331271744061e-46	2.7315359905707e-45	93.3056336000415	2.7315359905707e-45	4.49331271744061e-46
SLC30A7	-1.21026485147176	-1.36669980972134	-1.05382989322217	1.64200375840706	-15.1861848818362	5.51995118748951e-46	3.34084002242198e-45	93.2749482133959	3.34084002242198e-45	5.51995118748951e-46
RENBP	0.90835526048873	0.790345992633718	1.02636452834374	2.00185917927349	15.1071016212586	4.70795078588326e-46	2.85659300684831e-45	93.2591534307595	2.85659300684831e-45	4.70795078588326e-46
RDH12	1.06629073563425	0.92772425780703	1.20485721346147	1.53587851270444	15.1029229097037	5.13774537608379e-46	3.11540683947505e-45	93.1729592341251	3.11540683947505e-45	5.13774537608379e-46
ECM1	-0.832686123875871	-0.940915644055369	-0.724456603696372	1.83483114139833	-15.1000528849366	5.25342727009221e-46	3.18354378102433e-45	93.1505065339325	3.18354378102433e-45	5.25342727009221e-46
MYOF	-0.779231473608515	-0.880548178723744	-0.677914768493285	2.97924070410467	-15.0947859431223	5.46200630574191e-46	3.30785438629578e-45	93.1111711700723	3.30785438629578e-45	5.46200630574191e-46
GCFC1	-0.490319331608134	-0.550745106326524	-0.429893556889745	0.80431362232517	-15.9456861813737	6.25582110884799e-46	3.7838263067056e-45	92.9574748427685	3.7838263067056e-45	6.25582110884799e-46
MTIF3	0.425064897248856	0.37110734584609	0.479022448651623	0.280328572475021	15.4705635459175	7.60183145862459e-46	4.59506552297603e-45	92.8872163072864	4.59506552297603e-45	7.60183145862459e-46
RFC5	-1.10386058002453	-1.2465233955611	-0.961197764487953	0.795743929448283	-15.1889974965995	8.17813304241486e-46	4.9372072829915e-45	92.7501176695452	4.9372072829915e-45	8.17813304241486e-46
ICAM3	-1.35653090907333	-1.52486878449901	-1.18819303364765	1.01508861082632	-15.8341172569275	1.00058761469036e-45	6.02170679141663e-45	92.7432096778195	6.02170679141663e-45	1.00058761469036e-45
L2HGDH	0.858467544505876	0.746605854769318	0.970329234242433	2.62070919551329	15.0620483139823	8.1042226325104e-46	4.89566404938757e-45	92.7181505267583	4.89566404938757e-45	8.1042226325104e-46
MRPL49	0.654417425078372	0.56926258769241	0.739572262464335	1.25438440146386	15.0836000237334	8.66074730283193e-46	5.22200112013187e-45	92.6594739516158	5.22200112013187e-45	8.66074730283193e-46
COX7C	1.2187306390287	1.06052786958751	1.3769334084699	1.88518151554634	15.1210578548596	9.35858557908409e-46	5.63922299166265e-45	92.5946150369306	5.63922299166265e-45	9.35858557908409e-46
VLDLR	-0.717709228288793	-0.809421519230128	-0.625996937347458	0.664610783337378	-15.3664344687314	1.00002370222958e-45	6.02170679141663e-45	92.5933485421892	6.02170679141663e-45	1.00002370222958e-45
ADRBK2	-0.453307374956987	-0.51114996013226	-0.395464789781714	0.361255695660636	-15.3892016506435	1.07757616491517e-45	6.4769205657135e-45	92.5460440894734	6.4769205657135e-45	1.07757616491517e-45
DDT	0.787470884471111	0.684723629128817	0.890218139813406	4.10455297469349	15.0420077044381	1.03158045801742e-45	6.20433957373656e-45	92.4778090281656	6.20433957373656e-45	1.03158045801742e-45
DENND3	-0.52621432699551	-0.593327331186923	-0.459101322804097	0.302809903894261	-15.3971406327887	1.2394773856897e-45	7.43144837050534e-45	92.3922851236438	7.43144837050534e-45	1.2394773856897e-45
HSP90B1	-0.443784218441189	-0.501718864483361	-0.385849572399017	4.70723836303676	-15.034016655948	1.1357044123257e-45	6.82203932482072e-45	92.382027499168	6.82203932482072e-45	1.1357044123257e-45
PYGB	-0.540933738810292	-0.611566259401649	-0.470301218218935	3.27094274499253	-15.0307584651835	1.18110714038939e-45	7.09033380215006e-45	92.3429831559273	7.09033380215006e-45	1.18110714038939e-45
NUP188	-0.467492025342204	-0.528497661574223	-0.406486389110186	0.513042419020069	-15.0401871152836	1.20635513823561e-45	7.23737732839039e-45	92.3249778317879	7.23737732839039e-45	1.20635513823561e-45
VEPH1	0.535049788530538	0.471218202780428	0.598881374280649	0.0835511591306029	16.4867751483402	1.99988329206521e-45	1.19309807579419e-44	92.2587859789141	1.19309807579419e-44	1.99988329206521e-45
TERF2	-0.444485569371572	-0.50173513861243	-0.387236000130715	0.451442103998917	-15.2432763567132	1.43806055102086e-45	8.61670093110126e-45	92.2116731284155	8.61670093110126e-45	1.43806055102086e-45
GZMK	-1.35380343317993	-1.52663126859518	-1.18097559776467	1.14635201257366	-15.3828975690278	1.79620433694502e-45	1.07492477609701e-44	92.0275646174248	1.07492477609701e-44	1.79620433694502e-45
ARF6	0.568371212749406	0.494014244651115	0.642728180847698	3.24674655607136	15.0020956868362	1.66708836412972e-45	9.9827828787194e-45	91.9997210097032	9.9827828787194e-45	1.66708836412972e-45
ANKRD13D	-0.485243522455697	-0.548190222523491	-0.422296822387904	0.284301809128579	-15.1330273084064	1.99926142941274e-45	1.19309807579419e-44	91.8909969398513	1.19309807579419e-44	1.99926142941274e-45
GIMAP7	-0.601644883348442	-0.679826538646555	-0.52346322805033	0.813446632163229	-15.1061914281537	1.9429081974033e-45	1.16127151437827e-44	91.8847837676003	1.16127151437827e-44	1.9429081974033e-45
DDX21	-0.869816572181879	-0.983654809080687	-0.755978335283071	1.20317418837802	-14.9963102496043	1.89801712125869e-45	1.13514660334307e-44	91.8718865933895	1.13514660334307e-44	1.89801712125869e-45
RAB2A	-0.49931812126482	-0.564700643766922	-0.433935598762718	3.38123546478539	-14.9884659878082	1.96367896646581e-45	1.17295624831493e-44	91.8366299812976	1.17295624831493e-44	1.96367896646581e-45
AHR	-0.796190523091808	-0.896126216667272	-0.696254829516345	0.471468209577964	-15.6525761888492	2.59113098127854e-45	1.53913500774152e-44	91.8190286345812	1.53913500774152e-44	2.59113098127854e-45
SHPK	0.814814718368389	0.708089904102968	0.92153953263381	1.62655513850711	14.984249248943	2.06568123613786e-45	1.23158710571721e-44	91.786190959089	1.23158710571721e-44	2.06568123613786e-45
PYROXD2	0.828809163327804	0.721377559083495	0.936240767572114	1.12793782217415	15.1453466369202	2.36447672457428e-45	1.40711269761685e-44	91.7395678760059	1.40711269761685e-44	2.36447672457428e-45
COL4A3	0.618179720770045	0.537241632115941	0.69911780942415	0.724995352841886	14.9903165147815	2.19387633200939e-45	1.30720733058003e-44	91.7292801958977	1.30720733058003e-44	2.19387633200939e-45
SSR4	-0.524775922109212	-0.593536692194306	-0.456015152024118	3.19972514911608	-14.9787198939459	2.20747957344889e-45	1.31449729094709e-44	91.7200637312304	1.31449729094709e-44	2.20747957344889e-45
PRKCDBP	-1.10550177818185	-1.24803089524741	-0.962972661116285	2.4381395157285	-15.2289672465005	2.4793620728629e-45	1.47456796965004e-44	91.6256295254321	1.47456796965004e-44	2.4793620728629e-45
DERL1	-0.906080615065666	-1.02484298894904	-0.787318241182295	1.74115077857976	-14.9738523798661	2.51492734754088e-45	1.49479437952538e-44	91.5918504034759	1.49479437952538e-44	2.51492734754088e-45
EML3	-0.608645144879969	-0.688509465481665	-0.528780824278273	0.914036979417032	-14.9574520254378	3.09813984475467e-45	1.83916150858273e-44	91.384384137412	1.83916150858273e-44	3.09813984475467e-45
SIRPB1	-0.589380103114847	-0.665480592612365	-0.513279613617329	0.710147869629579	-15.2065841454451	3.74404953342739e-45	2.22122271578567e-44	91.2316673274791	2.22122271578567e-44	3.74404953342739e-45
DSN1	-1.00880439245279	-1.13855677707659	-0.879052007828988	0.884207105410487	-15.2672229712422	4.07046388424174e-45	2.41338306223098e-44	91.2009988531071	2.41338306223098e-44	4.07046388424174e-45
ZNF622	-0.777662058553933	-0.877695206553782	-0.677628910554085	0.612628022616461	-15.2658348443801	4.51549143873528e-45	2.67393928909077e-44	91.1106713886693	2.67393928909077e-44	4.51549143873528e-45
