ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
CCT4	1.53170874546106e-06	1.06508611730893e-09	1.24736064427584e-07	1.24736064427584e-07	4.66772534250889e-14	9.80674767032764e-14	NA
N4BP2L1	1.58386868400887e-06	9.48385884229066e-05	NA	NA	NA	NA	NA
RALY	1.56369523105522e-06	4.54724220665131e-15	3.34041254309767e-11	3.34041254309767e-11	3.34750678735073e-21	9.31215524481203e-21	NA
EIPR1	1.56861792992826e-06	NA	NA	NA	NA	NA	NA
GBA	1.56897861109757e-06	0.383862024901648	0.460879436171115	0.383862024901648	0.328925982165107	0.339903249746302	NA
CYP2S1	1.8406351285987e-06	1.41534497655959e-07	0.263641989975676	1.8406351285987e-06	1.01638005579804e-11	1.9198289942852e-11	NA
MTMR3	1.58603781652311e-06	NA	NA	NA	NA	NA	NA
PLTP	1.58991422940573e-06	5.9882408170564e-30	6.60950110023184e-43	5.9882408170564e-30	1.07577084249181e-58	7.9041806816983e-58	NA
SAR1A	1.59564818431784e-06	0.329466104940836	1.15164274484174e-05	1.15164274484174e-05	3.97881248720176e-10	6.94090629055115e-10	NA
F8A1	1.60299989143507e-06	1.02116231074723e-11	0.456984891241316	1.60299989143507e-06	7.70881771765776e-12	1.46301604404435e-11	NA
WBP4	1.60601779810307e-06	0.0534204303386841	NA	NA	NA	NA	NA
ATAD2	2.20628476264417e-06	0.00039189020220065	NA	NA	NA	NA	NA
PIN1	1.64521388992587e-06	0.00153654533213751	0.00446559057986321	0.00153654533213751	7.07565919348809e-06	9.88919374651398e-06	NA
RUNX1T1	2.32747376859888e-06	NA	NA	NA	NA	NA	NA
BCHE	1.65174847933975e-06	0.0276918087388972	NA	NA	NA	NA	NA
ABL2	1.7099088927544e-06	NA	NA	NA	NA	NA	NA
FAM160A1	1.6771710267455e-06	0.809266869312469	NA	NA	NA	NA	NA
UBE3C	1.70016434273847e-06	2.30446352948805e-05	2.65077768029064e-07	1.70016434273847e-06	8.671666548108e-12	1.64335189010047e-11	NA
CHD4	1.71223534919621e-06	7.71714658452857e-16	6.41266720312085e-07	6.41266720312085e-07	1.2336684923322e-12	2.42629243747149e-12	NA
KMT2B	1.755630710531e-06	NA	NA	NA	NA	NA	NA
NAPB	1.7158966414789e-06	0.0273679175101668	0.0779618678272331	0.0273679175101668	0.00220601142688169	0.00262541099122364	NA
TAF5	1.72184257896678e-06	0.48155447804412	NA	NA	NA	NA	NA
KRT17	1.72708297047118e-06	0.00994126894277895	0.000360423245899855	0.000360423245899855	3.89621107051862e-07	5.86460937177022e-07	NA
BRD4	1.73906195582989e-06	5.14045028800712e-07	0.192348861289513	1.73906195582989e-06	9.0729989396276e-12	1.71815582395132e-11	NA
ITGA2	1.74724617636033e-06	5.31251746271012e-07	2.39539749423917e-12	5.31251746271012e-07	8.46684953879318e-13	1.67852710750008e-12	NA
HBM	1.97871591513182e-06	0.271443379521584	NA	NA	NA	NA	NA
BICDL1	2.49200947936569e-06	NA	NA	NA	NA	NA	NA
TOLLIP	1.7863686477971e-06	1.41979264569056e-10	8.53455082688824e-08	8.53455082688824e-08	2.18515661017329e-14	4.66633197295625e-14	NA
RBM4B	1.78782795311844e-06	0.239710402767826	3.32949086489836e-05	3.32949086489836e-05	3.32557900762779e-09	5.55188125727849e-09	NA
RUFY2	1.79303657535763e-06	3.96899971818658e-17	NA	NA	NA	NA	NA
UGT2A3	1.81190249730872e-06	3.77590311892205e-11	1.21564423358108e-08	1.21564423358108e-08	4.43337267198744e-16	1.01373207207379e-15	NA
CD38	1.81387635269345e-06	3.26011375573949e-34	0.283126727058169	1.81387635269345e-06	9.87043033274026e-12	1.8657695708908e-11	NA
UFSP2	1.81549552943988e-06	0.0448194224548275	1.68425917929565e-11	1.81549552943988e-06	9.88806008441483e-12	1.86842312238017e-11	NA
MAP1A	1.81772083241558e-06	7.63772222183946e-58	2.31979158454052e-16	2.31979158454052e-16	1.61442989871151e-31	6.15257460300165e-31	NA
ENGASE	1.83582300762513e-06	1.05546588476544e-05	0.449218298917137	1.05546588476544e-05	3.34200118575735e-10	5.85948438433089e-10	NA
SLC39A14	1.83609674874329e-06	1.67103054585077e-21	1.44634262200149e-14	1.44634262200149e-14	6.27572094065438e-28	2.16057579968789e-27	NA
DPYSL3	1.8585855962891e-06	1.07149305074814e-08	3.28813129924076e-14	1.07149305074814e-08	3.4442920488011e-16	7.91745790449109e-16	NA
DR1	1.86778253261783e-06	0.099079622775493	0.0579390907218296	0.0579390907218296	0.00968181880328055	0.0110473396391019	NA
DYNLRB1	1.87055335278259e-06	0.000790392968965899	0.047227200507935	0.000790392968965899	1.8731755859285e-06	2.70148583254784e-06	NA
LSM7	1.87107110132287e-06	0.726456023711959	0.0217081476645773	0.0217081476645773	0.00139327137051431	0.00168553434172452	NA
YLPM1	1.87345151219532e-06	0.417838948278595	2.74431308511903e-05	2.74431308511903e-05	2.25933495650716e-09	3.8011191603332e-09	NA
RAE1	1.9388518918512e-06	0.171320523473136	9.52778217637869e-10	1.9388518918512e-06	1.12774253987477e-11	2.12554952624223e-11	NA
COPS4	2.00891478887822e-06	3.30140447496111e-14	0.139334989301341	2.00891478887822e-06	1.21071996720108e-11	2.27534872448701e-11	NA
KIAA0513	2.2542084534417e-06	NA	NA	NA	NA	NA	NA
NUP153	2.01804170333895e-06	4.45150601190737e-20	5.29679658687967e-06	2.01804170333895e-06	1.22174605123269e-11	2.29524122734288e-11	NA
ADIPOR1	4.07272697702389e-06	NA	NA	NA	NA	NA	NA
HSPA14	2.04273185423444e-06	1.83985849418124e-07	3.62545582956032e-12	1.83985849418124e-07	1.01552365902192e-13	2.10468289810041e-13	NA
ANKRD50	2.3518190732696e-06	1.67488590445033e-09	NA	NA	NA	NA	NA
GABARAPL1	2.09412637242285e-06	NA	NA	NA	NA	NA	NA
SNRPD3	2.10351297964981e-06	3.70063170194549e-08	4.34888470116932e-08	4.34888470116932e-08	5.67383927872022e-15	1.24013915663456e-14	NA
C8orf33	2.10403255298311e-06	0.278176689075442	NA	NA	NA	NA	NA
PIGT	2.11731435100406e-06	1.26523009524099e-11	2.67986340260756e-12	1.26523009524099e-11	4.80242158167006e-22	1.36738900207157e-21	NA
VPS26B	2.1317723176079e-06	0.0204824011132184	6.08705220961525e-07	2.1317723176079e-06	1.3633340266879e-11	2.55661990152503e-11	NA
MRFAP1	2.19698910585623e-06	0.809215121546167	NA	NA	NA	NA	NA
SBDS	2.15616357271316e-06	0.000779447534081974	0.0226449527735842	0.000779447534081974	1.82166828645291e-06	2.63231067392446e-06	NA
SMURF1	2.16112357781957e-06	0.878489680409933	NA	NA	NA	NA	NA
MEN1	2.16816272274858e-06	4.78380804466793e-13	NA	NA	NA	NA	NA
NAV1	2.19408307828326e-06	NA	NA	NA	NA	NA	NA
EPB41L2	2.19533796772667e-06	0.000911882358284486	4.68472809528758e-07	2.19533796772667e-06	1.44585052167255e-11	2.70843154978056e-11	NA
CLK2	2.74391196754972e-06	NA	NA	NA	NA	NA	NA
GRHL2	3.48680874817542e-06	0.00336534837634857	NA	NA	NA	NA	NA
TUBB8P12	2.22470098012841e-06	NA	NA	NA	NA	NA	NA
AMZ2	2.29198368090473e-06	NA	NA	NA	NA	NA	NA
ADAT2	3.80666780079586e-06	NA	NA	NA	NA	NA	NA
AQR	2.26512655902293e-06	4.97035248961146e-08	4.1228407536764e-12	4.97035248961146e-08	7.41132091571684e-15	1.6171850420956e-14	NA
TXNDC5	2.26848747695518e-06	3.03830055812651e-20	0.0409571310608178	2.26848747695518e-06	1.54380829518735e-11	2.88984913694301e-11	NA
RHOA	2.3276209070735e-06	0.04172613352071	0.00571364811765769	0.00571364811765769	9.75642714976268e-05	0.000127327983023245	NA
RFX3	2.47051241265986e-06	0.0190605829834389	NA	NA	NA	NA	NA
ARHGAP35	2.36780988007615e-06	0.10417560562806	4.8368767954419e-06	4.8368767954419e-06	7.01859050817394e-11	1.266853151406e-10	NA
AGTPBP1	2.36930510401218e-06	NA	NA	NA	NA	NA	NA
BRCC3	2.38967838606755e-06	1.16069752777487e-11	0.000291256816691784	2.38967838606755e-06	1.71316610736983e-11	3.20183598750287e-11	NA
CSGALNACT1	3.65042558035685e-06	NA	NA	NA	NA	NA	NA
BRWD1	2.48268421471069e-06	2.71416993777309e-05	0.474634126328205	2.71416993777309e-05	2.20997554628183e-09	3.72289274344498e-09	NA
XAF1	3.29178962046127e-06	NA	NA	NA	NA	NA	NA
GNG11	2.4373019911696e-06	NA	NA	NA	NA	NA	NA
ATG2A	2.49104563207798e-06	0.208411036344264	NA	NA	NA	NA	NA
GPRASP2	2.52617347725573e-06	0.949887515999939	0.104986366231572	0.104986366231572	0.0307520630402117	0.0341092178966271	NA
THEM6	2.5458820780294e-06	3.78890026587955e-18	1.01051930545488e-08	1.01051930545488e-08	3.06344777945321e-16	7.04823323693745e-16	NA
PPP1R14A	2.57329823552912e-06	2.03952017396262e-12	0.752771099934075	2.57329823552912e-06	1.98655573468709e-11	3.70795225398e-11	NA
THOC7	2.5886952596055e-06	0.00282936771555311	NA	NA	NA	NA	NA
BAG4	2.59685505865239e-06	0.278711978219376	NA	NA	NA	NA	NA
HNF1A	2.60267905884353e-06	0.402402405997187	2.24236273329437e-12	2.60267905884353e-06	2.03217795892533e-11	3.79174667945824e-11	NA
GLIPR1	2.76405621891659e-06	NA	NA	NA	NA	NA	NA
PRPF3	2.61954116873605e-06	0.142751044893579	0.673704386572431	0.142751044893579	0.0553156606056354	0.0604648174974817	NA
TTC9C	2.63096390177512e-06	0.0785201862415899	0.000558721427726454	0.000558721427726454	9.36160069675081e-07	1.37684610756284e-06	NA
FAM50B	2.65248345640835e-06	0.751292424319234	NA	NA	NA	NA	NA
CSNK1G2	2.6543131200235e-06	5.38093972000864e-10	NA	NA	NA	NA	NA
KCNJ1	5.61832068128105e-06	NA	NA	NA	NA	NA	NA
MYSM1	3.5118635079563e-06	NA	NA	NA	NA	NA	NA
SMAD4	2.72608583183554e-06	0.367073019409609	0.000976710735968959	0.000976710735968959	2.86002809178007e-06	4.09069731466591e-06	NA
JPH2	3.17367643870118e-06	2.74112498344833e-05	0.999235213371163	2.74112498344833e-05	2.25408866012101e-09	3.79351964087658e-09	NA
SNRPB	2.74894868568281e-06	6.30033851618575e-13	1.97131585898241e-06	1.97131585898241e-06	1.16582433262199e-11	2.19461875921659e-11	NA
CACHD1	2.82987178685439e-06	0.0853256901540044	NA	NA	NA	NA	NA
TTN	2.78157705970641e-06	1.80766200203129e-15	0.967700305699705	2.78157705970641e-06	2.32114697741804e-11	4.31852881850095e-11	NA
CAMLG	2.7845770000419e-06	0.0253276301139021	NA	NA	NA	NA	NA
CRTC2	2.80476251003054e-06	NA	NA	NA	NA	NA	NA
PPP1R7	2.81259578831088e-06	5.25321255575845e-13	0.00203848789512179	2.81259578831088e-06	2.3732040706097e-11	4.41352369555926e-11	NA
COPS5	2.83711932661861e-06	0.000115361206841656	0.000148672623457589	0.000115361206841656	3.99215536300083e-08	6.31029844981171e-08	NA
NEK1	2.8390857923929e-06	0.00370263377915538	NA	NA	NA	NA	NA
EIF4G3	2.85851846101502e-06	0.903143691721336	3.11827602395614e-05	3.11827602395614e-05	2.91703296645352e-09	4.88866156298041e-09	NA
PRR12	2.8774889075221e-06	NA	NA	NA	NA	NA	NA
GNB1L	2.9560600579409e-06	1.08572714594116e-07	NA	NA	NA	NA	NA
USF1	2.91597203513966e-06	5.26933492262607e-14	NA	NA	NA	NA	NA
RPL10A	2.92598569412794e-06	0.00715839315809393	0.0119872797052994	0.00715839315809393	0.000152994148568913	0.000197782197031681	NA
LRWD1	2.96575328886739e-06	0.079045607237036	NA	NA	NA	NA	NA
BET1	3.05189059577453e-06	0.00875385288268289	3.3482563232177e-07	3.05189059577453e-06	2.7942051774892e-11	5.17644420701525e-11	NA
CCPG1	3.06882938227934e-06	1.4920330818528e-29	NA	NA	NA	NA	NA
BPI	3.0802961010201e-06	0.000664648650277888	NA	NA	NA	NA	NA
LIPC	3.35688141479745e-06	0.870627938318575	0.188502606719108	0.188502606719108	0.0932034842264408	0.100278081684787	NA
KANK1	3.05042312997028e-06	0.592733170286279	1.11381948028592e-06	3.05042312997028e-06	2.79151870467028e-11	5.17330969066433e-11	NA
MED16	3.06682016084783e-06	1.01312404928824e-07	NA	NA	NA	NA	NA
POLR3H	3.82387497973553e-06	0.00251338997038833	NA	NA	NA	NA	NA
ELAVL1	3.08837307313441e-06	0.000301428759443687	4.75686536365927e-11	3.08837307313441e-06	2.86140858024823e-11	5.29716990549869e-11	NA
HUS1	3.11233395187996e-06	NA	NA	NA	NA	NA	NA
CNBP	3.11592905975424e-06	0.0165143885123777	0.75130324682583	0.0165143885123777	0.000809167309676431	0.000994398380566216	NA
CD109	3.15321046836009e-06	0.000237058288325717	3.57994522977227e-08	3.15321046836009e-06	2.98281460702469e-11	5.51407305818849e-11	NA
GSN	3.19671348823118e-06	2.92096777809286e-12	1.22663260153018e-09	1.22663260153018e-09	4.51388261371884e-18	1.12350322280217e-17	NA
FABP4	3.19767884733745e-06	3.87729439251076e-06	0.00208680737067444	3.87729439251076e-06	4.51001188406595e-11	8.25513083072171e-11	NA
TBL2	3.20301193531113e-06	9.0499036889285e-07	2.03947849845945e-21	9.0499036889285e-07	2.45702122097853e-12	4.76385553169225e-12	NA
HK1	3.20587786036604e-06	0.0488752786567894	6.84348506367549e-09	3.20587786036604e-06	3.08328926689559e-11	5.69576376647403e-11	NA
LRRC40	3.25544214967903e-06	3.82551209400249e-11	2.77718975168183e-33	3.82551209400249e-11	4.39036283429584e-21	1.21546926365125e-20	NA
MTHFSD	3.27062382753951e-06	0.0860783990424754	NA	NA	NA	NA	NA
RAD23B	3.29471173552745e-06	0.00326296343113942	0.00673401417013313	0.00326296343113942	3.18713099700682e-05	4.26975417111241e-05	NA
GAREM1	3.38320094113783e-06	NA	NA	NA	NA	NA	NA
NOV	3.52358693143819e-06	0.0120232362406104	NA	NA	NA	NA	NA
REEP5	3.33555000966383e-06	0.00228865929169787	0.00471942187400535	0.00228865929169787	1.56899082425826e-05	2.14617151401301e-05	NA
MIA2	3.34008897988973e-06	0.011399273716455	NA	NA	NA	NA	NA
TLK2	3.34502147976414e-06	0.108546717174105	0.00054851285288532	0.00054851285288532	9.02268991221468e-07	1.32925610091591e-06	NA
IGLL1	3.36993297644521e-06	5.2056765860604e-09	1.09681372124781e-06	1.09681372124781e-06	3.60899837841785e-12	6.94819006829372e-12	NA
MAN1A1	3.37453482191762e-06	1.57021364354166e-11	7.64982862866349e-05	3.37453482191762e-06	3.41623789380727e-11	6.29517163428459e-11	NA
GOLGA5	3.38712018458471e-06	0.0639295184679608	NA	NA	NA	NA	NA
CPNE1	3.41048563330765e-06	1.26209887941756e-19	0.0120211810882888	3.41048563330765e-06	3.48941574274649e-11	6.42774103886941e-11	NA
DNAJC13	3.44150913512296e-06	0.00322984232061684	0.117477232940466	0.00322984232061684	3.12282575839803e-05	4.19007985431688e-05	NA
USP28	3.45409094050019e-06	4.11290537353321e-06	NA	NA	NA	NA	NA
SLC44A3	4.01075287859569e-06	4.81016121484604e-26	0.746010180608603	4.01075287859569e-06	4.8258286924437e-11	8.80840731862881e-11	NA
LRRC59	3.54832420806661e-06	0.0107475021546868	1.23569832563374e-08	3.54832420806661e-06	3.77717247055598e-11	6.95042489983452e-11	NA
AP5Z1	3.56129280026354e-06	3.6924832260789e-13	0.0986934868400458	3.56129280026354e-06	3.80483288932525e-11	6.99884748595118e-11	NA
BBS2	3.56474086211251e-06	0.838641721277865	NA	NA	NA	NA	NA
KHDRBS1	3.5893915845022e-06	1.36872429573428e-14	0.0156521743202284	3.5893915845022e-06	3.86511033511676e-11	7.09968360285219e-11	NA
FBH1	3.68729991717663e-06	NA	NA	NA	NA	NA	NA
CIZ1	3.63718575896033e-06	NA	NA	NA	NA	NA	NA
CLASRP	3.81154270395735e-06	0.968106728383261	NA	NA	NA	NA	NA
APOL1	3.71974355039654e-06	0.00932496372599965	1.44216362660145e-31	3.71974355039654e-06	4.15093733057457e-11	7.61410492498188e-11	NA
UTRN	3.72039755474126e-06	0.00278715354332203	0.00228566053334461	0.00228566053334461	1.56488505240759e-05	2.14111836996957e-05	NA
GPATCH2	3.82916882509461e-06	NA	NA	NA	NA	NA	NA
FAM102A	4.05712036338084e-06	0.163286418242492	NA	NA	NA	NA	NA
GMPS	3.75278055516859e-06	3.03504905076857e-08	0.0579303695745521	3.75278055516859e-06	4.2249979982221e-11	7.74161309853869e-11	NA
RAB2B	3.75538082845191e-06	1.75700178216476e-40	2.59403709053813e-22	2.59403709053813e-22	2.01870852812627e-43	1.0325783444752e-42	NA
PAFAH1B2	3.76628694045678e-06	0.515639325908225	0.000226103369657725	0.000226103369657725	1.5334508326699e-07	2.35310065827399e-07	NA
MYO10	3.78692326172894e-06	0.191792428422786	NA	NA	NA	NA	NA
MYO19	3.85205060436742e-06	1.73108464761184e-26	NA	NA	NA	NA	NA
CBX4	3.87013138875402e-06	NA	NA	NA	NA	NA	NA
RGPD1	3.87313262978561e-06	0.363989041669704	0.00248223780910686	0.00248223780910686	1.84539249838138e-05	2.51631239228831e-05	NA
SNAP25	6.98788971123684e-06	NA	NA	NA	NA	NA	NA
CXCL12	3.92798388773933e-06	0.00538678698695882	0.276283493673666	0.00538678698695882	8.67398002254695e-05	0.000113400462621989	NA
USO1	3.9426960549506e-06	7.48720696531104e-05	0.0970877204818394	7.48720696531104e-05	1.68166410027092e-08	2.70752604444733e-08	NA
SMARCC2	3.94383937309179e-06	0.145547479700231	0.230690575139258	0.145547479700231	0.0573856308802874	0.0626616397647471	NA
NUDCD2	3.98723882257248e-06	1.34188181096546e-08	0.00234259620766917	3.98723882257248e-06	4.76940935058563e-11	8.71154053432109e-11	NA
AKAP1	3.99889477037177e-06	0.0533964865118124	0.0411308879148033	0.0411308879148033	0.00493608346760201	0.0057572883853062	NA
DCUN1D5	4.00837470535721e-06	0.00118171473117534	NA	NA	NA	NA	NA
DSG2	4.05525717856807e-06	0.00299761848193991	1.29455996162033e-17	4.05525717856807e-06	4.93351989746763e-11	9.00181357650882e-11	NA
SAP130	4.06946965759494e-06	0.00287408740480328	NA	NA	NA	NA	NA
PRKCD	4.07015685911687e-06	0.025097834854917	7.80457095286203e-33	4.07015685911687e-06	4.96983957195716e-11	9.0649037353861e-11	NA
AARS	4.12097948822751e-06	0.011680108758128	0.554109290142041	0.011680108758128	0.000406087905517997	0.00051001189872154	NA
GGA2	4.13370308434107e-06	5.14679342970316e-07	0.329803490310881	4.13370308434107e-06	5.12623622991599e-11	9.33380499405774e-11	NA
DHCR7	4.14028918995881e-06	0.0583574290567323	1.28151195851638e-10	4.14028918995881e-06	5.14258417838396e-11	9.36029492510615e-11	NA
TSC1	4.15376678480097e-06	0.000302837758289272	0.237591410819559	0.000302837758289272	2.75076576606664e-07	4.17307772384912e-07	NA
EXOC5	4.15848781305949e-06	0.291850578094309	2.61403087424686e-05	2.61403087424686e-05	2.04991149928586e-09	3.46334511831277e-09	NA
KLHL13	4.27647104044796e-06	7.49917289264576e-10	NA	NA	NA	NA	NA
MAML2	4.41578784489579e-06	NA	NA	NA	NA	NA	NA
TEC	5.01904114864978e-06	NA	NA	NA	NA	NA	NA
CERS4	4.2157877189367e-06	6.57070440345568e-07	0.00329684619320952	4.2157877189367e-06	5.33184484201513e-11	9.68782985265899e-11	NA
TRAFD1	4.21844077028048e-06	NA	NA	NA	NA	NA	NA
IMPAD1	4.26146205386834e-06	1.45707883077793e-05	1.63015714110898e-30	4.26146205386834e-06	5.44800217328761e-11	9.8954285284365e-11	NA
YIF1B	1.02604705600297e-05	1.11383624290623e-10	1.72884976958847e-06	1.72884976958847e-06	8.96675424262572e-12	1.69865460925488e-11	NA
PPIC	4.28135989670207e-06	1.17628468173811e-30	1.03982394018358e-13	1.03982394018358e-13	3.24370147973649e-26	1.06324732814047e-25	NA
APOH	4.28192527226866e-06	0.702342856973046	0.0188463415868436	0.0188463415868436	0.00105216591335939	0.0012836226738498	NA
FCN3	4.29279549554406e-06	0.000380390513082225	1.2494698055633e-11	4.29279549554406e-06	5.52841212836193e-11	1.00344730955125e-10	NA
NCAPG	5.60498950809877e-06	NA	NA	NA	NA	NA	NA
GOLGA2	4.35453149870424e-06	7.10550926859508e-27	3.13080101972506e-16	3.13080101972506e-16	2.94057450753342e-31	1.11412007197297e-30	NA
CCP110	7.38143550854937e-06	NA	NA	NA	NA	NA	NA
SDE2	4.46200876831064e-06	NA	NA	NA	NA	NA	NA
MAK16	4.46486645176886e-06	0.085310632669753	NA	NA	NA	NA	NA
GRAP	4.46860850049853e-06	0.0094013749497924	NA	NA	NA	NA	NA
BSDC1	4.51218944028164e-06	0.749360760962288	NA	NA	NA	NA	NA
WASHC2A	4.52877341520647e-06	NA	NA	NA	NA	NA	NA
C7orf26	4.54628258141628e-06	2.57509158544906e-09	NA	NA	NA	NA	NA
DTWD1	6.19709791768934e-06	NA	NA	NA	NA	NA	NA
CCDC120	6.91148963225355e-06	NA	NA	NA	NA	NA	NA
C6orf47	4.63482701319962e-06	NA	NA	NA	NA	NA	NA
PIP4K2B	4.6838018158116e-06	1.97974726105786e-08	0.000315699784029639	4.6838018158116e-06	6.58137928429169e-11	1.18958773581951e-10	NA
KRIT1	4.7506082115644e-06	0.863363440353712	NA	NA	NA	NA	NA
CA3	4.76119192946551e-06	0.019430286835115	0.544022857436385	0.019430286835115	0.00111793687213655	0.00135971653234845	NA
WNT9B	1.14040323634935e-05	1.88149730821929e-07	NA	NA	NA	NA	NA
RUVBL2	4.85112814712411e-06	0.00119671489619762	0.674926499946723	0.00119671489619762	4.29295193400986e-06	6.08333858913629e-06	NA
ZNRD1	6.49472827998339e-06	NA	NA	NA	NA	NA	NA
HSPA4	4.86827942159713e-06	1.68785516658481e-26	7.19087094654874e-12	7.19087094654874e-12	1.55125874909013e-22	4.49813155672623e-22	NA
C9orf72	6.32037344587119e-06	4.19316021989451e-21	NA	NA	NA	NA	NA
LRSAM1	4.94268940068273e-06	5.70175243598004e-10	8.69483240277464e-05	4.94268940068273e-06	7.32902940332953e-11	1.32151164492618e-10	NA
ICA1	4.99770793389859e-06	0.00302170537192553	NA	NA	NA	NA	NA
SERGEF	5.02868149462584e-06	NA	NA	NA	NA	NA	NA
USF2	5.06892965483384e-06	0.0208215825236264	NA	NA	NA	NA	NA
MTMR2	5.07195581896778e-06	0.000207899696589014	0.537302348020709	0.000207899696589014	1.29648879726019e-07	1.99654669134029e-07	NA
RBM4	5.13868969915809e-06	0.00119998306953063	2.17272824847341e-07	5.13868969915809e-06	7.9218124086865e-11	1.42641980443015e-10	NA
CEP131	5.17285759193448e-06	NA	NA	NA	NA	NA	NA
SNW1	5.32957462254333e-06	3.35414119350454e-22	2.494147090944e-14	2.494147090944e-14	1.86623091337929e-27	6.34933499764492e-27	NA
TRIM32	5.33008086878613e-06	1.01939368749942e-18	NA	NA	NA	NA	NA
PVR	5.36534482535689e-06	0.177988157905262	2.02194952234326e-07	5.36534482535689e-06	8.63604663813928e-11	1.5534133683126e-10	NA
PDE1B	6.53544283328869e-06	3.34356861960244e-19	NA	NA	NA	NA	NA
ROCK1	5.46005245754416e-06	0.000449877698864073	3.60623503398221e-08	5.46005245754416e-06	8.9436192965347e-11	1.60707107359494e-10	NA
PURA	5.52016035270919e-06	0.000758322709957863	1.95774024734131e-14	5.52016035270919e-06	9.14161745363344e-11	1.6415151533932e-10	NA
RABGGTB	5.52042255049983e-06	0.205480364131523	6.8157860105116e-06	6.8157860105116e-06	1.39364183569411e-10	2.47938605652557e-10	NA
NCKAP5L	6.0181503801804e-06	NA	NA	NA	NA	NA	NA
SRD5A3	5.52846375425901e-06	NA	NA	NA	NA	NA	NA
VPS51	5.55454312678181e-06	1.37473689554911e-10	0.420597521668208	5.55454312678181e-06	9.25585052937615e-11	1.66104119645259e-10	NA
EML4	5.55481132703723e-06	7.16689265262033e-09	0.348268135716334	5.55481132703723e-06	9.25674438392169e-11	1.66104119645259e-10	NA
PRL	7.50909036226102e-06	NA	NA	NA	NA	NA	NA
ARL3	5.60467932837804e-06	7.20528244989247e-54	3.82745604718423e-05	5.60467932837804e-06	9.4236939008646e-11	1.69041571283785e-10	NA
PCGF2	5.60716688790283e-06	NA	NA	NA	NA	NA	NA
SPOCK2	6.09920594016679e-06	NA	NA	NA	NA	NA	NA
AMDHD2	5.63960382408338e-06	2.52768426304459e-06	0.904671353190968	5.63960382408338e-06	9.54150351411676e-11	1.70977958251586e-10	NA
UBE2M	5.70676147537313e-06	3.88667189244646e-17	7.45798876196932e-15	7.45798876196932e-15	1.6686478912098e-28	5.83746222600766e-28	NA
SNRPG	5.78477537570693e-06	0.0114726572260213	0.895897522610344	0.0114726572260213	0.000391845486423089	0.00049271941512519	NA
WDFY2	6.31497057300753e-06	1.74434419612441e-12	NA	NA	NA	NA	NA
CNPY4	5.84853579680721e-06	0.246685597878487	7.25328634708392e-06	7.25328634708392e-06	1.5782972530523e-10	2.80023953287111e-10	NA
PRAG1	5.84880961420237e-06	NA	NA	NA	NA	NA	NA
RABEP2	5.85456473478832e-06	2.0210888373769e-05	0.0149629665456366	2.0210888373769e-05	1.22542351508313e-09	2.09416988352905e-09	NA
ADARB1	5.88815320994306e-06	2.43383088670602e-07	NA	NA	NA	NA	NA
ABHD17A	6.68486918749383e-06	0.00776735584234308	NA	NA	NA	NA	NA
N4BP1	5.99505861001978e-06	3.39963685750764e-18	NA	NA	NA	NA	NA
TAF5L	6.16498974657216e-06	NA	NA	NA	NA	NA	NA
KRT4	6.02271470532617e-06	4.28433412555685e-05	0.0138837587770514	4.28433412555685e-05	5.50649838747126e-09	9.09936614092296e-09	NA
HYOU1	6.03353905077914e-06	0.00111033468762829	0.0697437943912374	0.00111033468762829	3.69579161869397e-06	5.25718020247362e-06	NA
PIGO	6.21219836088598e-06	1.09239505183221e-16	0.965518099526933	6.21219836088598e-06	1.15773745950015e-10	2.06676398912826e-10	NA
KYAT1	6.05624789224785e-06	NA	NA	NA	NA	NA	NA
UBE2D1	6.15237871173146e-06	5.10430189665785e-07	3.49342311768602e-12	5.10430189665785e-07	7.81616669592826e-13	1.55130481313311e-12	NA
ARSK	7.91780245220698e-06	NA	NA	NA	NA	NA	NA
GNAI3	6.18236834231705e-06	0.000188777401927327	0.00390232703558326	0.000188777401927327	1.06897267549682e-07	1.65647776524708e-07	NA
PDXK	6.22191487093623e-06	5.9268058760996e-07	0.137793764830435	6.22191487093623e-06	1.161361922552e-10	2.07252306041698e-10	NA
TP53RK	6.29867073723805e-06	0.00716585708879254	0.679648928882451	0.00716585708879254	0.000153312596981802	0.000198095412195562	NA
EHMT1	6.36604102456146e-06	0.635240198828425	NA	NA	NA	NA	NA
TAF1	6.43544826002223e-06	0.0186563566542678	NA	NA	NA	NA	NA
PSMD8	6.4671944974946e-06	0.0109371040699748	0.548313713436938	0.0109371040699748	0.000356244138165927	0.000448821023671386	NA
CWC15	6.48555165456715e-06	4.30769536594381e-05	NA	NA	NA	NA	NA
VIPAS39	6.50818127053878e-06	NA	0.00505220170897782	NA	NA	NA	NA
DCUN1D3	6.57177555335032e-06	0.317097938512591	NA	NA	NA	NA	NA
TRAF7	6.96999970027843e-06	5.69979721138397e-12	NA	NA	NA	NA	NA
AMOTL1	6.72373830999743e-06	0.0734079926127475	NA	NA	NA	NA	NA
MICALL2	6.81658539546905e-06	7.96129124500259e-28	1.39383938592618e-06	1.39383938592618e-06	5.8283592854077e-12	1.1118124313418e-11	NA
AACS	6.81659128024255e-06	0.839183571344655	0.00922650957337385	0.00922650957337385	0.000253814559271463	0.000323138359601114	NA
